gcs,min_latency,mean_latency,num_shards,throughput,remote
-1,0.001123189926147461,0.0011972904205322266,4,1500,0
-2,0.0014963150024414062,0.001544618606567383,4,2000,1
-2,0.0011272430419921875,0.0011748790740966797,4,2000,0
0,0.013354301452636719,0.04105668067932129,4,2000,1
0,0.008443832397460938,0.041105031967163086,4,2000,0
-1,0.001592397689819336,0.0016322612762451171,4,2000,1
-1,0.0011513233184814453,0.001180553436279297,4,2000,0
-2,0.0015399456024169922,0.0015907764434814453,4,2500,1
-2,0.0011112689971923828,0.0011410236358642579,4,2500,0
0,0.007283687591552734,0.03444485664367676,4,2500,1
0,0.024585485458374023,0.04630866050720215,4,2500,0
-1,0.001554727554321289,0.0016140460968017579,4,2500,1
-1,0.0010960102081298828,0.0011503219604492188,4,2500,0
-2,0.0015211105346679688,0.0015528678894042968,1,250,1
-2,0.0010724067687988281,0.0011290550231933595,1,250,0
0,0.0020055770874023438,0.002131366729736328,1,250,1
0,0.0015990734100341797,0.0016354560852050782,1,250,0
-1,0.0014927387237548828,0.0015391826629638672,1,250,1
-1,0.0010859966278076172,0.001185464859008789,1,250,0
-2,0.001519918441772461,0.0016108512878417968,1,500,1
-2,0.0011260509490966797,0.0011506080627441406,1,500,0
0,0.04592585563659668,0.05167465209960938,1,500,1
0,0.030558109283447266,0.04180665016174316,1,500,0
-1,0.0015480518341064453,0.0016049861907958985,1,500,1
-1,0.0011553764343261719,0.0011977195739746095,1,500,0
-2,0.0015807151794433594,0.0016182899475097657,1,1000,1
-2,0.0010802745819091797,0.0011146068572998047,1,1000,0
0,0.01580953598022461,0.041025733947753905,1,1000,1
0,0.028602123260498047,0.037820053100585935,1,1000,0
-1,0.0014910697937011719,0.0015602588653564453,1,1000,1
-1,0.001140594482421875,0.0011560440063476563,1,1000,0
-2,0.0015141963958740234,0.0015523910522460937,1,1500,1
-2,0.001131296157836914,0.0011824607849121095,1,1500,0
0,0.04047107696533203,0.046998214721679685,1,1500,1
0,0.028159141540527344,0.045526885986328126,1,1500,0
-1,0.0015151500701904297,0.001548624038696289,1,1500,1
-1,0.00118255615234375,0.001213407516479492,1,1500,0
-2,0.001486063003540039,0.0015488147735595703,1,2000,1
-2,0.0011069774627685547,0.0011323928833007813,1,2000,0
0,0.03277945518493652,0.04087514877319336,1,2000,1
0,0.03203463554382324,0.048822212219238284,1,2000,0
-1,0.0015521049499511719,0.0015785694122314453,1,2000,1
-1,0.0011715888977050781,0.00121307373046875,1,2000,0
-2,0.0015091896057128906,0.0015610694885253907,1,2500,1
-2,0.0010867118835449219,0.0011324882507324219,1,2500,0
0,0.038784027099609375,0.04741501808166504,1,2500,1
0,0.029602766036987305,0.04566807746887207,1,2500,0
-1,0.0014941692352294922,0.001535797119140625,1,2500,1
-1,0.0011570453643798828,0.0011851787567138672,1,2500,0
-2,0.0014653205871582031,0.001522970199584961,4,250,1
-2,0.001058816909790039,0.0010899543762207032,4,250,0
0,0.0019822120666503906,0.0020895957946777343,4,250,1
0,0.001622915267944336,0.0016697406768798827,4,250,0
-1,0.0014696121215820312,0.001542949676513672,4,250,1
-1,0.0010943412780761719,0.001138162612915039,4,250,0
-2,0.0015435218811035156,0.0015778064727783204,4,500,1
-2,0.0011119842529296875,0.001154613494873047,4,500,0
0,0.0021245479583740234,0.01418442726135254,4,500,1
0,0.021911144256591797,0.024226570129394533,4,500,0
-1,0.0014431476593017578,0.0015070915222167968,4,500,1
-1,0.0011565685272216797,0.0012003421783447266,4,500,0
-2,0.0014603137969970703,0.0014843463897705079,4,1000,1
-2,0.0011200904846191406,0.0011547565460205077,4,1000,0
0,0.00887608528137207,0.023940420150756835,4,1000,1
0,0.022292137145996094,0.02717165946960449,4,1000,0
-1,0.0014698505401611328,0.0015112400054931641,4,1000,1
-1,0.0011172294616699219,0.0011455535888671875,4,1000,0
-2,0.0014939308166503906,0.001545286178588867,4,1500,1
-2,0.0011186599731445312,0.001146554946899414,4,1500,0
0,0.025873661041259766,0.02974710464477539,4,1500,1
0,0.009205818176269531,0.016959619522094727,4,1500,0
-1,0.0014789104461669922,0.0015248775482177735,4,1500,1
-1,0.001125335693359375,0.0011694908142089843,4,1500,0
-2,0.0014960765838623047,0.0015227317810058594,4,2000,1
-2,0.0010538101196289062,0.0010965347290039062,4,2000,0
0,0.014978885650634766,0.032192420959472653,4,2000,1
0,0.0207674503326416,0.03220343589782715,4,2000,0
-1,0.001512289047241211,0.0015462398529052734,4,2000,1
-1,0.0011243820190429688,0.0011525154113769531,4,2000,0
-2,0.0015382766723632812,0.001575326919555664,4,2500,1
-2,0.0010955333709716797,0.001134777069091797,4,2500,0
0,0.018721342086791992,0.06376981735229492,4,2500,1
0,0.0351719856262207,0.05304136276245117,4,2500,0
-1,0.0015766620635986328,0.001604747772216797,4,2500,1
-1,0.0011310577392578125,0.001161670684814453,4,2500,0
-2,0.0014882087707519531,0.0015288829803466798,1,250,1
-2,0.001077413558959961,0.0011221885681152344,1,250,0
0,0.0019693374633789062,0.002144479751586914,1,250,1
0,0.0015850067138671875,0.0016248226165771484,1,250,0
-1,0.0015134811401367188,0.0015786647796630859,1,250,1
-1,0.001199960708618164,0.0012248992919921876,1,250,0
-2,0.0014967918395996094,0.0015427112579345704,1,500,1
-2,0.0011372566223144531,0.0011766910552978515,1,500,0
0,0.030305862426757812,0.04457664489746094,1,500,1
0,0.04262232780456543,0.054129171371459964,1,500,0
-1,0.001505136489868164,0.0015269756317138673,1,500,1
-1,0.0011196136474609375,0.001156759262084961,1,500,0
-2,0.0014700889587402344,0.0015005111694335938,1,1000,1
-2,0.0011026859283447266,0.001120281219482422,1,1000,0
0,0.037691354751586914,0.04347810745239258,1,1000,1
0,0.026590585708618164,0.042351388931274415,1,1000,0
-1,0.0014696121215820312,0.0015445709228515624,1,1000,1
-1,0.0010714530944824219,0.0011570453643798828,1,1000,0
-2,0.0015540122985839844,0.0015797615051269531,1,1500,1
-2,0.0010874271392822266,0.0011642932891845702,1,1500,0
0,0.02834916114807129,0.04204306602478027,1,1500,1
0,0.03565621376037598,0.04685568809509277,1,1500,0
-1,0.0015797615051269531,0.001609039306640625,1,1500,1
-1,0.0011742115020751953,0.0011831760406494141,1,1500,0
-2,0.0014853477478027344,0.0015638351440429687,1,2000,1
-2,0.0011534690856933594,0.0011990070343017578,1,2000,0
0,0.026911497116088867,0.03412938117980957,1,2000,1
0,0.026273250579833984,0.03791036605834961,1,2000,0
-1,0.00148773193359375,0.0015424251556396484,1,2000,1
-1,0.001157522201538086,0.001215219497680664,1,2000,0
-2,0.0014789104461669922,0.0015487194061279297,1,2500,1
-2,0.0010573863983154297,0.0011238574981689454,1,2500,0
0,0.029524803161621094,0.04417815208435059,1,2500,1
0,0.03628396987915039,0.054485511779785153,1,2500,0
-1,0.001489400863647461,0.0015685081481933594,1,2500,1
-1,0.0011458396911621094,0.0011776447296142577,1,2500,0
-2,0.0014646053314208984,0.001550006866455078,4,250,1
-2,0.00119781494140625,0.001210498809814453,4,250,0
0,0.002022266387939453,0.002069234848022461,4,250,1
0,0.0016672611236572266,0.0017083168029785156,4,250,0
-1,0.0015690326690673828,0.0016235828399658204,4,250,1
-1,0.001092672348022461,0.001138925552368164,4,250,0
-2,0.001516580581665039,0.0015500545501708984,4,500,1
-2,0.001150369644165039,0.001153707504272461,4,500,0
0,0.018756866455078125,0.029869890213012694,4,500,1
0,0.001558542251586914,0.012343502044677735,4,500,0
-1,0.0015385150909423828,0.0015946388244628905,4,500,1
-1,0.001081705093383789,0.0011319160461425782,4,500,0
-2,0.0014972686767578125,0.0015535354614257812,4,1000,1
-2,0.0011172294616699219,0.0011544227600097656,4,1000,0
0,0.013436079025268555,0.020710182189941407,4,1000,1
0,0.0015652179718017578,0.0110687255859375,4,1000,0
-1,0.0014679431915283203,0.001499509811401367,4,1000,1
-1,0.0010721683502197266,0.0012018203735351563,4,1000,0
-2,0.0014803409576416016,0.0015241622924804688,4,1500,1
-2,0.0010998249053955078,0.0011310577392578125,4,1500,0
0,0.009449958801269531,0.022918510437011718,4,1500,1
0,0.012177467346191406,0.02308039665222168,4,1500,0
-1,0.001531839370727539,0.001569509506225586,4,1500,1
-1,0.001125335693359375,0.0011699676513671875,4,1500,0
-2,0.0015032291412353516,0.0015573501586914062,4,2000,1
-2,0.0011134147644042969,0.001128387451171875,4,2000,0
0,0.037439584732055664,0.049294233322143555,4,2000,1
0,0.015019416809082031,0.03844761848449707,4,2000,0
-1,0.0014910697937011719,0.0015252590179443359,4,2000,1
-1,0.0011029243469238281,0.0011710643768310547,4,2000,0
-2,0.0014753341674804688,0.001520538330078125,4,2500,1
-2,0.0010900497436523438,0.0011044025421142578,4,2500,0
0,0.013640880584716797,0.056145095825195314,4,2500,1
0,0.0220334529876709,0.06297392845153808,4,2500,0
-1,0.0014965534210205078,0.0015639781951904297,4,2500,1
-1,0.0010924339294433594,0.0011221885681152344,4,2500,0
-2,0.0014603137969970703,0.0015213489532470703,1,250,1
-2,0.0010631084442138672,0.001093006134033203,1,250,0
0,0.0020089149475097656,0.0020565509796142576,1,250,1
0,0.0015516281127929688,0.001680755615234375,1,250,0
-1,0.0015358924865722656,0.001590585708618164,1,250,1
-1,0.001142263412475586,0.001186037063598633,1,250,0
-2,0.0015192031860351562,0.0015592098236083985,1,500,1
-2,0.0011093616485595703,0.0011439800262451171,1,500,0
0,0.04795432090759277,0.05424966812133789,1,500,1
0,0.03448605537414551,0.04793825149536133,1,500,0
-1,0.0014846324920654297,0.0015415668487548829,1,500,1
-1,0.0011425018310546875,0.001200246810913086,1,500,0
-2,0.0014362335205078125,0.001538991928100586,1,1000,1
-2,0.0010650157928466797,0.0011226654052734375,1,1000,0
0,0.026720762252807617,0.030674505233764648,1,1000,1
0,0.024034500122070312,0.028650283813476562,1,1000,0
-1,0.0014712810516357422,0.0015501976013183594,1,1000,1
-1,0.0011093616485595703,0.0011341094970703125,1,1000,0
-2,0.0014865398406982422,0.001547384262084961,1,1500,1
-2,0.0010786056518554688,0.0011175155639648437,1,1500,0
0,0.04319572448730469,0.05597467422485351,1,1500,1
0,0.04123640060424805,0.04603962898254395,1,1500,0
-1,0.0015282630920410156,0.0015564918518066405,1,1500,1
-1,0.0011186599731445312,0.001196908950805664,1,1500,0
-2,0.0015003681182861328,0.001541471481323242,1,2000,1
-2,0.0011360645294189453,0.0011683940887451173,1,2000,0
0,0.02929830551147461,0.03961305618286133,1,2000,1
0,0.03228282928466797,0.042572641372680665,1,2000,0
-1,0.0015392303466796875,0.0015711784362792969,1,2000,1
-1,0.0011234283447265625,0.0011875152587890625,1,2000,0
-2,0.0015230178833007812,0.0015716552734375,1,2500,1
-2,0.0011000633239746094,0.0011393070220947266,1,2500,0
0,0.025908231735229492,0.041619300842285156,1,2500,1
0,0.03099346160888672,0.043240594863891604,1,2500,0
-1,0.0014576911926269531,0.0015474319458007812,1,2500,1
-1,0.0010962486267089844,0.0011382102966308594,1,2500,0
-2,0.0014934539794921875,0.0015210628509521485,4,250,1
-2,0.0010728836059570312,0.0011089324951171875,4,250,0
0,0.0019414424896240234,0.002051544189453125,4,250,1
0,0.0016710758209228516,0.0017526626586914062,4,250,0
-1,0.0014901161193847656,0.0015685558319091797,4,250,1
-1,0.0011398792266845703,0.0011951923370361328,4,250,0
-2,0.001485586166381836,0.001550579071044922,4,500,1
-2,0.001111745834350586,0.0011644840240478515,4,500,0
0,0.021089792251586914,0.028624582290649413,4,500,1
0,0.0016911029815673828,0.01858353614807129,4,500,0
-1,0.0015087127685546875,0.001548004150390625,4,500,1
-1,0.0011038780212402344,0.0011770248413085938,4,500,0
-2,0.001483917236328125,0.0015116214752197265,4,1000,1
-2,0.0010495185852050781,0.0010916709899902344,4,1000,0
0,0.011942863464355469,0.031464576721191406,4,1000,1
0,0.009313583374023438,0.01958293914794922,4,1000,0
-1,0.001466989517211914,0.0015120506286621094,4,1000,1
-1,0.0011668205261230469,0.0012232303619384766,4,1000,0
-2,0.0014793872833251953,0.001543712615966797,4,1500,1
-2,0.0011255741119384766,0.0011564731597900391,4,1500,0
0,0.02130270004272461,0.025516653060913087,4,1500,1
0,0.01990365982055664,0.030382204055786132,4,1500,0
-1,0.0015048980712890625,0.001546764373779297,4,1500,1
-1,0.0010836124420166016,0.001191997528076172,4,1500,0
-2,0.0015006065368652344,0.001531505584716797,4,2000,1
-2,0.0010771751403808594,0.0011583805084228516,4,2000,0
0,0.012442827224731445,0.038125467300415036,4,2000,1
0,0.02031707763671875,0.028522491455078125,4,2000,0
-1,0.0015540122985839844,0.0015978336334228516,4,2000,1
-1,0.0010967254638671875,0.0011389732360839843,4,2000,0
-2,0.0014760494232177734,0.00151824951171875,4,2500,1
-2,0.0010809898376464844,0.001119089126586914,4,2500,0
0,0.019245386123657227,0.05408987998962402,4,2500,1
0,0.02910757064819336,0.03933897018432617,4,2500,0
-1,0.001483917236328125,0.0015292167663574219,4,2500,1
-1,0.0011277198791503906,0.0011893272399902343,4,2500,0
-2,0.001462697982788086,0.0015337944030761718,1,250,1
-2,0.0010952949523925781,0.0011339187622070312,1,250,0
0,0.002023458480834961,0.00213165283203125,1,250,1
0,0.001607656478881836,0.001737213134765625,1,250,0
-1,0.001501321792602539,0.0015683174133300781,1,250,1
-1,0.0011408329010009766,0.0011742115020751953,1,250,0
-2,0.001477956771850586,0.001513051986694336,1,500,1
-2,0.0010898113250732422,0.0011066913604736329,1,500,0
0,0.04175066947937012,0.05517001152038574,1,500,1
0,0.05163908004760742,0.06094450950622558,1,500,0
-1,0.001527547836303711,0.0015787124633789063,1,500,1
-1,0.001077890396118164,0.0011303424835205078,1,500,0
-2,0.001459360122680664,0.001520252227783203,1,1000,1
-2,0.0010898113250732422,0.001127338409423828,1,1000,0
0,0.021991252899169922,0.027805614471435546,1,1000,1
0,0.028493165969848633,0.03581399917602539,1,1000,0
-1,0.0014836788177490234,0.001514434814453125,1,1000,1
-1,0.001093149185180664,0.0011293411254882813,1,1000,0
-2,0.0014801025390625,0.0015222549438476563,1,1500,1
-2,0.0011484622955322266,0.0011655807495117188,1,1500,0
0,0.037058353424072266,0.04895658493041992,1,1500,1
0,0.03279733657836914,0.04662179946899414,1,1500,0
-1,0.0015044212341308594,0.0015372276306152345,1,1500,1
-1,0.001196146011352539,0.001248645782470703,1,1500,0
-2,0.0014505386352539062,0.0015067577362060547,1,2000,1
-2,0.0011653900146484375,0.0011827468872070313,1,2000,0
0,0.03342318534851074,0.03926019668579102,1,2000,1
0,0.027966737747192383,0.04124464988708496,1,2000,0
-1,0.0014615058898925781,0.0014929771423339844,1,2000,1
-1,0.0011391639709472656,0.0011750221252441405,1,2000,0
-2,0.0015523433685302734,0.001622152328491211,1,2500,1
-2,0.0011184215545654297,0.0011601924896240234,1,2500,0
0,0.02108621597290039,0.03362936973571777,1,2500,1
0,0.028905153274536133,0.04364480972290039,1,2500,0
-1,0.0015516281127929688,0.0015958786010742188,1,2500,1
-1,0.0011019706726074219,0.0011578083038330078,1,2500,0
-2,0.0015347003936767578,0.0015913486480712891,4,250,1
-2,0.0010874271392822266,0.0011415481567382812,4,250,0
0,0.0021049976348876953,0.002159881591796875,4,250,1
0,0.0016446113586425781,0.0016634941101074218,4,250,0
-1,0.0014989376068115234,0.0015406608581542969,4,250,1
-1,0.0010907649993896484,0.001205301284790039,4,250,0
-2,0.0014672279357910156,0.001500844955444336,4,500,1
-2,0.0010755062103271484,0.001138925552368164,4,500,0
0,0.017454147338867188,0.02426180839538574,4,500,1
0,0.001668691635131836,0.01860346794128418,4,500,0
-1,0.0015156269073486328,0.0015599727630615234,4,500,1
-1,0.0010805130004882812,0.0011250495910644532,4,500,0
-2,0.0015251636505126953,0.0015424251556396484,4,1000,1
-2,0.0011425018310546875,0.0011902809143066405,4,1000,0
0,0.007296562194824219,0.022364473342895506,4,1000,1
0,0.0026144981384277344,0.023546838760375978,4,1000,0
-1,0.00159454345703125,0.0016357898712158203,4,1000,1
-1,0.001168966293334961,0.001241588592529297,4,1000,0
-2,0.0014934539794921875,0.001527881622314453,4,1500,1
-2,0.0011639595031738281,0.0012451648712158204,4,1500,0
0,0.012838602066040039,0.016234827041625977,4,1500,1
0,0.025765657424926758,0.03504819869995117,4,1500,0
-1,0.001459360122680664,0.0014928817749023438,4,1500,1
-1,0.0011129379272460938,0.0011574268341064454,4,1500,0
-2,0.0015172958374023438,0.001541280746459961,4,2000,1
-2,0.0010950565338134766,0.0011121273040771485,4,2000,0
0,0.011600255966186523,0.04316105842590332,4,2000,1
0,0.02939772605895996,0.05069842338562012,4,2000,0
-1,0.0014662742614746094,0.0015097618103027343,4,2000,1
-1,0.0012111663818359375,0.0012423038482666016,4,2000,0
-2,0.0014801025390625,0.0015045642852783204,4,2500,1
-2,0.0011081695556640625,0.0011416912078857423,4,2500,0
0,0.022967815399169922,0.07069234848022461,4,2500,1
0,0.021514177322387695,0.05358819961547852,4,2500,0
-1,0.0015850067138671875,0.0016303539276123046,4,2500,1
-1,0.001096963882446289,0.0011706829071044921,4,2500,0
-2,0.0014736652374267578,0.0015116691589355468,1,250,1
-2,0.001100301742553711,0.0011260032653808594,1,250,0
0,0.001993894577026367,0.002057790756225586,1,250,1
0,0.0016200542449951172,0.0017457008361816406,1,250,0
-1,0.001585245132446289,0.0016264915466308594,1,250,1
-1,0.0011332035064697266,0.001186370849609375,1,250,0
-2,0.0015003681182861328,0.0015354156494140625,1,500,1
-2,0.0011074542999267578,0.0011508464813232422,1,500,0
0,0.041077375411987305,0.04737701416015625,1,500,1
0,0.04170370101928711,0.0532468318939209,1,500,0
-1,0.0015270709991455078,0.0015599727630615234,1,500,1
-1,0.0012164115905761719,0.001233816146850586,1,500,0
-2,0.0014462471008300781,0.0015332221984863282,1,1000,1
-2,0.0011043548583984375,0.0011518478393554687,1,1000,0
0,0.022431373596191406,0.033972644805908205,1,1000,1
0,0.022357702255249023,0.03215880393981933,1,1000,0
-1,0.0014615058898925781,0.001504659652709961,1,1000,1
-1,0.0010941028594970703,0.001127481460571289,1,1000,0
-2,0.001543283462524414,0.0015642166137695313,1,1500,1
-2,0.0010771751403808594,0.001121854782104492,1,1500,0
0,0.029417753219604492,0.033748960494995116,1,1500,1
0,0.028435945510864258,0.04271097183227539,1,1500,0
-1,0.0015616416931152344,0.001576995849609375,1,1500,1
-1,0.0010905265808105469,0.0011087417602539062,1,1500,0
-2,0.0014986991882324219,0.001539325714111328,1,2000,1
-2,0.0011322498321533203,0.0011590003967285156,1,2000,0
0,0.038580894470214844,0.0491523265838623,1,2000,1
0,0.028629541397094727,0.0356691837310791,1,2000,0
-1,0.0014777183532714844,0.0015078067779541015,1,2000,1
-1,0.0010609626770019531,0.0011551856994628906,1,2000,0
-2,0.001462697982788086,0.0015295028686523437,1,2500,1
-2,0.001043558120727539,0.0011113643646240234,1,2500,0
0,0.03548765182495117,0.04318809509277344,1,2500,1
0,0.02755117416381836,0.04232058525085449,1,2500,0
-1,0.0014781951904296875,0.001533174514770508,1,2500,1
-1,0.0010797977447509766,0.0011822700500488282,1,2500,0
-2,0.0015041828155517578,0.0015357494354248046,4,250,1
-2,0.0010914802551269531,0.0011255264282226563,4,250,0
0,0.0019979476928710938,0.0020856857299804688,4,250,1
0,0.001596689224243164,0.0016585350036621093,4,250,0
-1,0.0014979839324951172,0.0015622615814208985,4,250,1
-1,0.0011067390441894531,0.001143646240234375,4,250,0
-2,0.001470804214477539,0.0015614986419677734,4,500,1
-2,0.001089334487915039,0.0011077404022216796,4,500,0
0,0.002066373825073242,0.019234895706176758,4,500,1
0,0.023186206817626953,0.027699899673461915,4,500,0
-1,0.0016088485717773438,0.0017097949981689452,4,500,1
-1,0.0011086463928222656,0.0011791229248046876,4,500,0
-2,0.001543283462524414,0.0015662193298339843,4,1000,1
-2,0.0010876655578613281,0.0011241436004638672,4,1000,0
0,0.0020067691802978516,0.019364309310913087,4,1000,1
0,0.02445077896118164,0.02937946319580078,4,1000,0
-1,0.0015025138854980469,0.0015569210052490234,4,1000,1
-1,0.0011222362518310547,0.0011444091796875,4,1000,0
-2,0.0014731884002685547,0.0015000343322753907,4,1500,1
-2,0.0011439323425292969,0.0011541366577148438,4,1500,0
0,0.019448041915893555,0.03049941062927246,4,1500,1
0,0.02236199378967285,0.027959156036376952,4,1500,0
-1,0.0015189647674560547,0.0015610218048095702,4,1500,1
-1,0.0010995864868164062,0.0011679172515869141,4,1500,0
-2,0.001501321792602539,0.001544189453125,4,2000,1
-2,0.0011668205261230469,0.001187610626220703,4,2000,0
0,0.025304794311523438,0.04818406105041504,4,2000,1
0,0.021613121032714844,0.03897428512573242,4,2000,0
-1,0.0015115737915039062,0.0015489578247070313,4,2000,1
-1,0.0011277198791503906,0.0011456012725830078,4,2000,0
-2,0.001520395278930664,0.0015555381774902343,4,2500,1
-2,0.0010907649993896484,0.0011224746704101562,4,2500,0
0,0.05408596992492676,0.07010498046875,4,2500,1
0,0.03179216384887695,0.05660324096679688,4,2500,0
-1,0.0015132427215576172,0.0015465736389160157,4,2500,1
-1,0.0010929107666015625,0.001127004623413086,4,2500,0
-2,0.0014910697937011719,0.0015538692474365234,1,250,1
-2,0.0010700225830078125,0.0011026859283447266,1,250,0
0,0.0020661354064941406,0.0020989894866943358,1,250,1
0,0.0016057491302490234,0.0016327857971191405,1,250,0
-1,0.0016407966613769531,0.0016952991485595704,1,250,1
-1,0.0010743141174316406,0.0011295318603515626,1,250,0
-2,0.0015039443969726562,0.001535654067993164,1,500,1
-2,0.0011286735534667969,0.0011464595794677735,1,500,0
0,0.03818249702453613,0.043050384521484374,1,500,1
0,0.03109145164489746,0.046736288070678714,1,500,0
-1,0.0014848709106445312,0.0015256404876708984,1,500,1
-1,0.0010900497436523438,0.001123809814453125,1,500,0
-2,0.0014815330505371094,0.0015298843383789063,1,1000,1
-2,0.001102447509765625,0.0011375904083251952,1,1000,0
0,0.02552652359008789,0.03751516342163086,1,1000,1
0,0.02816939353942871,0.0318112850189209,1,1000,0
-1,0.001458883285522461,0.0015186309814453126,1,1000,1
-1,0.0010685920715332031,0.001134634017944336,1,1000,0
-2,0.0014729499816894531,0.0014993667602539063,1,1500,1
-2,0.001073598861694336,0.001131439208984375,1,1500,0
0,0.024564027786254883,0.03768482208251953,1,1500,1
0,0.02286529541015625,0.03573365211486816,1,1500,0
-1,0.0014884471893310547,0.0015326976776123048,1,1500,1
-1,0.0011820793151855469,0.001203298568725586,1,1500,0
-2,0.0014662742614746094,0.0014994144439697266,1,2000,1
-2,0.0010478496551513672,0.001085376739501953,1,2000,0
0,0.023633480072021484,0.03973236083984375,1,2000,1
0,0.029697895050048828,0.04029664993286133,1,2000,0
-1,0.0014884471893310547,0.0015504837036132812,1,2000,1
-1,0.0010995864868164062,0.0011511802673339843,1,2000,0
-2,0.001455545425415039,0.001517343521118164,1,2500,1
-2,0.00113677978515625,0.0011760711669921875,1,2500,0
0,0.040755510330200195,0.051077079772949216,1,2500,1
0,0.032347917556762695,0.04147329330444336,1,2500,0
-1,0.001491546630859375,0.0015230655670166015,1,2500,1
-1,0.0011386871337890625,0.0011669158935546874,1,2500,0
-2,0.0014688968658447266,0.0015129566192626954,4,250,1
-2,0.0010704994201660156,0.0011177539825439453,4,250,0
0,0.0020437240600585938,0.0020904541015625,4,250,1
0,0.0015871524810791016,0.001632547378540039,4,250,0
-1,0.0016031265258789062,0.0016337394714355468,4,250,1
-1,0.0011625289916992188,0.001204538345336914,4,250,0
-2,0.0014674663543701172,0.0015233993530273438,4,500,1
-2,0.0011398792266845703,0.0011673450469970703,4,500,0
0,0.025249719619750977,0.03014240264892578,4,500,1
0,0.018769502639770508,0.022568702697753906,4,500,0
-1,0.0015609264373779297,0.0015703678131103516,4,500,1
-1,0.0010950565338134766,0.0011181354522705079,4,500,0
-2,0.0014522075653076172,0.0015110492706298829,4,1000,1
-2,0.001116037368774414,0.001142740249633789,4,1000,0
0,0.0020470619201660156,0.01605195999145508,4,1000,1
0,0.0014913082122802734,0.012824344635009765,4,1000,0
-1,0.0014963150024414062,0.001542520523071289,4,1000,1
-1,0.001077413558959961,0.0011179924011230468,4,1000,0
-2,0.0015025138854980469,0.0015335559844970703,4,1500,1
-2,0.0011355876922607422,0.001166057586669922,4,1500,0
0,0.017427682876586914,0.033903884887695315,4,1500,1
0,0.002270221710205078,0.028025007247924803,4,1500,0
-1,0.0015530586242675781,0.0016002178192138672,4,1500,1
-1,0.001125335693359375,0.0011626243591308593,4,1500,0
-2,0.0015769004821777344,0.0016417980194091796,4,2000,1
-2,0.0011341571807861328,0.0011686325073242188,4,2000,0
0,0.0228269100189209,0.040512704849243165,4,2000,1
0,0.02502751350402832,0.04723930358886719,4,2000,0
-1,0.0015225410461425781,0.0015717506408691405,4,2000,1
-1,0.0011124610900878906,0.0011476993560791016,4,2000,0
-2,0.0014739036560058594,0.0015201568603515625,4,2500,1
-2,0.001146554946899414,0.0011858463287353516,4,2500,0
0,0.006012678146362305,0.02823615074157715,4,2500,1
0,0.013804912567138672,0.03296346664428711,4,2500,0
-1,0.001493215560913086,0.001550006866455078,4,2500,1
-1,0.0010983943939208984,0.0011431217193603516,4,2500,0
-2,0.0014617443084716797,0.0014974594116210938,1,250,1
-2,0.0011477470397949219,0.001189851760864258,1,250,0
0,0.0019881725311279297,0.0020605087280273437,1,250,1
0,0.001577615737915039,0.0016408443450927734,1,250,0
-1,0.0014650821685791016,0.0015540122985839844,1,250,1
-1,0.0011303424835205078,0.0011734962463378906,1,250,0
-2,0.0015380382537841797,0.001572561264038086,1,500,1
-2,0.0011239051818847656,0.001142597198486328,1,500,0
0,0.02461075782775879,0.040388059616088864,1,500,1
0,0.0018270015716552734,0.036928319931030275,1,500,0
-1,0.001476287841796875,0.0015597820281982421,1,500,1
-1,0.001077890396118164,0.0011087894439697266,1,500,0
-2,0.0014874935150146484,0.0015453815460205079,1,1000,1
-2,0.001054525375366211,0.001076078414916992,1,1000,0
0,0.027791976928710938,0.03670778274536133,1,1000,1
0,0.03704428672790527,0.05443296432495117,1,1000,0
-1,0.0015926361083984375,0.0016049861907958985,1,1000,1
-1,0.0011105537414550781,0.0011594295501708984,1,1000,0
-2,0.001485586166381836,0.0015257835388183595,1,1500,1
-2,0.0010950565338134766,0.0011364936828613282,1,1500,0
0,0.04098224639892578,0.0489008903503418,1,1500,1
0,0.025822162628173828,0.031723833084106444,1,1500,0
-1,0.0015728473663330078,0.0015885353088378907,1,1500,1
-1,0.0011148452758789062,0.0011467456817626954,1,1500,0
-2,0.0015325546264648438,0.0015569210052490234,1,2000,1
-2,0.0010676383972167969,0.0011618614196777343,1,2000,0
0,0.024624109268188477,0.03608770370483398,1,2000,1
0,0.03089118003845215,0.046564912796020506,1,2000,0
-1,0.0015077590942382812,0.0015613079071044923,1,2000,1
-1,0.00107574462890625,0.0011297225952148437,1,2000,0
-2,0.0014846324920654297,0.001548433303833008,1,2500,1
-2,0.0011141300201416016,0.0011500835418701172,1,2500,0
0,0.030928373336791992,0.036948204040527344,1,2500,1
0,0.038995981216430664,0.04998855590820313,1,2500,0
-1,0.0014824867248535156,0.0015445232391357421,1,2500,1
-1,0.0011391639709472656,0.0011699199676513672,1,2500,0
-2,0.0014681816101074219,0.0015407562255859374,4,250,1
-2,0.0010237693786621094,0.001079702377319336,4,250,0
0,0.0021517276763916016,0.0021676063537597657,4,250,1
0,0.0016493797302246094,0.001695108413696289,4,250,0
-1,0.0015628337860107422,0.0015897750854492188,4,250,1
-1,0.0011129379272460938,0.001159524917602539,4,250,0
-2,0.001558065414428711,0.0015803813934326173,4,500,1
-2,0.0010790824890136719,0.0011163711547851562,4,500,0
0,0.015490055084228516,0.025727224349975587,4,500,1
0,0.023504972457885742,0.03165454864501953,4,500,0
