base_var, ray_var, working_set_ratio, num_stages, object_store_size,object_size,baseline_pipeline,ray_pipeline
5.4686444442173574e-06,0.0013328346546000762,1,1,1000000000,10000000,0.10832051300288488,0.9973613916663453
9.566821507432475e-06,0.00010424227010143943,1,1,1000000000,20000000,0.09434696699706062,0.5700716066688377
0.0010893239531952247,1.0030937919009123e-05,1,1,1000000000,40000000,0.11549009566563957,0.32809918499939766
3.1964073406661305e-05,0.00024484349307176144,1,1,1000000000,80000000,0.08410873933462426,0.218175722999149
3.411495240575458e-05,0.05201970802772519,1,1,1000000000,160000000,0.08545102400239557,0.3702968686654155
0.0003759748744694767,0.0007352493900951202,1,1,4000000000,10000000,0.4375844786700327,3.475175081999623
7.606689093992908e-05,0.00698172420302879,1,1,4000000000,20000000,0.35080950833071256,1.9065458276697125
0.00019099070831283087,0.0020704240447649114,1,1,4000000000,40000000,0.3412712330003463,1.0225916073347132
0.00011155146641875203,0.0015921774903742147,1,1,4000000000,80000000,0.3214798279999134,0.6868441020002743
9.738862724696441e-05,0.00017101532688112728,1,1,4000000000,160000000,0.322640684331418,0.5475096559991167
0.0017103001381136302,0.0017358751051900964,1,1,8000000000,10000000,0.8449750266663614,6.721049849669119
0.0034108077709996062,0.00025943549216849137,1,1,8000000000,20000000,0.7368438486688925,3.4752386269974522
0.003955168190124329,0.0008454801360461813,1,1,8000000000,40000000,0.7135095319996859,1.8473755433345407
0.0002308896287611063,0.0012597676622982028,1,1,8000000000,80000000,0.6309523129990945,1.1964582910004538
0.00017027261257299443,0.0019159711250395812,1,1,8000000000,160000000,0.6282965576683637,0.9532472883317192
3.628755247694704e-05,5.761484847114965e-05,2,1,1000000000,10000000,0.20623513500080057,1.8621405886660796
3.4874649443509996e-05,0.04781328648042127,2,1,1000000000,20000000,0.16832034833350917,1.1768166629966192
0.0019308802841335754,0.04297156862965909,2,1,1000000000,40000000,0.22639134499816768,3.2207876656636167
0.0002756785431564936,0.02464881461026555,2,1,1000000000,80000000,0.18499294766661478,0.4974038683333977
0.05756335035078378,0.0011577842717594093,2,1,1000000000,160000000,0.36924616533118143,0.3315428053344173
0.24396590747383273,0.1898468763956979,2,1,4000000000,10000000,1.1881238666634697,6.927618353334158
0.4604832806684482,0.002332780530164301,2,1,4000000000,20000000,1.1553560640022624,3.4814132263321276
0.0017761305564614638,0.0005100299194043275,2,1,4000000000,40000000,0.6218873223357756,1.835007915663785
0.0006015712488678114,0.3034469054504053,2,1,4000000000,80000000,0.5964511433315541,1.5667893480009905
0.2556346792238362,0.1950252117625695,2,1,4000000000,160000000,1.2749595626664814,1.5068158656649757
0.006335574546877502,0.0012029378103100995,2,1,8000000000,10000000,1.590981667332623,13.016469628666528
0.003914118986215429,0.00189988128246222,2,1,8000000000,20000000,1.299029642000581,6.799524510667349
0.004756319908105221,0.0032615876311773476,2,1,8000000000,40000000,1.2510360730011598,3.5250343266646573
0.008474375617140869,0.0035723457022638714,2,1,8000000000,80000000,1.1603994116643055,2.110370178668139
1.5599518079480044,0.6398609219576931,2,1,8000000000,160000000,3.057293223333545,3.584977581665347
0.00039697611010632423,0.0006791131529630716,4,1,1000000000,10000000,0.3924327356653521,3.509213508667017
0.030365825377103934,1.6783446210247783,4,1,1000000000,20000000,0.43774841266470804,2.9304971363332393
0.012660458993887833,0.06301959614569029,4,1,1000000000,40000000,0.4264463936633547,6.172508414664965
0.0019261395039000524,0.7158640549210581,4,1,1000000000,80000000,0.36619040999842883,2.5673010683337147
0.0012195855352360513,0.04577804226168077,4,1,1000000000,160000000,0.292260523000247,3.3666776116660913
1.9247242681637762,0.010322290704395233,4,1,4000000000,10000000,2.5963093053311845,12.931089975667419
3.2040524320667507,0.010881837386582374,4,1,4000000000,20000000,2.4913278140011244,6.815673470666904
1.8117508521590484,0.1382961360888267,4,1,4000000000,40000000,2.0810130213358207,3.7676950416668356
1.646048190867058,1.8857283006911343,4,1,4000000000,80000000,2.673888392334144,4.143500846000582
0.11157364975143973,0.013529447196139929,4,1,4000000000,160000000,3.2855943803369883,3.897948434666129
0.007970422953487556,0.007748717544352169,4,1,8000000000,10000000,3.0347908759989273,25.530717904332658
0.0004766452612851051,0.0021126946123534406,4,1,8000000000,20000000,2.5830944736638535,13.264981513668317
11.711274670612779,4.538002076363025,4,1,8000000000,40000000,6.227123090335226,9.849482933001127
0.043588132852913915,0.006660393057085161,4,1,8000000000,80000000,2.0799862546652244,3.875239094665934
0.017274826104209804,0.13152894795074868,4,1,8000000000,160000000,7.346592891330753,8.004175356664442
0.0010980251096656046,0.0004151149774702194,8,1,1000000000,10000000,0.7349252359975557,6.636886921999879
0.1830781623813349,1.9357986526050748,8,1,1000000000,20000000,0.8960912026644413,4.4858373893342405
0.141593549428339,0.07383953980983952,8,1,1000000000,40000000,1.1267894343327498,12.046444331996705
0.0002597792245584445,0.45303603047894253,8,1,1000000000,80000000,0.524484358332605,8.536425798663307
0.002399855795439234,104.45378101829544,8,1,1000000000,160000000,0.5344755973346764,13.965068804665256
10.639381034724508,0.024287994649085726,8,1,4000000000,10000000,5.426032676332397,25.738512369668268
13.622510261062345,0.0009769530956217464,8,1,4000000000,20000000,4.984218866998465,13.488514206001128
0.04117678600506479,0.0017348612818298386,8,1,4000000000,40000000,1.9773362916675978,6.789381478333477
8.115959146413386,5.601380290901667,8,1,4000000000,80000000,6.166083691336098,8.159677241332247
0.16023833605782906,0.030198841265527607,8,1,4000000000,160000000,6.972807222002302,8.45507232100014
0.01883398185826991,0.02392527522839193,8,1,8000000000,10000000,5.783723557001697,50.79100434466576
0.022291922454365978,0.0026657668672782782,8,1,8000000000,20000000,4.794722454668469,26.135178450999472
7.570771174492367,1.43316922510858,8,1,8000000000,40000000,5.750736662329776,14.209676708334882
